sr_no,state,work,work_id,ida,mp,constituency,expenditure_date,vendor_name,payment_status,fund_disbursed_amount
454,Uttar Pradesh,Lighting of public spaces,WS/MP18404/2025-2026/251677,BIJNOR(DISTRICT MAGISTRATE BIJNOR_IDA),CHANDRA SHEKHAR,NAGINA(SC),2026-03-24,Gul Ahmad Contractor,Payment In-Progress,26819
455,Uttar Pradesh,Lighting of public spaces,WS/MP18404/2025-2026/251678,BIJNOR(DISTRICT MAGISTRATE BIJNOR_IDA),CHANDRA SHEKHAR,NAGINA(SC),2026-03-24,Gul Ahmad Contractor,Payment In-Progress,26819
456,Uttar Pradesh,Lighting of public spaces,WS/MP18404/2025-2026/251679,BIJNOR(DISTRICT MAGISTRATE BIJNOR_IDA),CHANDRA SHEKHAR,NAGINA(SC),2026-03-24,Gul Ahmad Contractor,Payment In-Progress,26819
457,Uttar Pradesh,Lighting of public spaces,WS/MP18404/2025-2026/251668,BIJNOR(DISTRICT MAGISTRATE BIJNOR_IDA),CHANDRA SHEKHAR,NAGINA(SC),2026-03-24,Gul Ahmad Contractor,Payment In-Progress,26819
458,Uttar Pradesh,Lighting of public spaces,WS/MP18404/2025-2026/251746,BIJNOR(DISTRICT MAGISTRATE BIJNOR_IDA),CHANDRA SHEKHAR,NAGINA(SC),2026-03-24,Gul Ahmad Contractor,Payment In-Progress,26819
459,Uttar Pradesh,Lighting of public spaces,WS/MP18404/2025-2026/251747,BIJNOR(DISTRICT MAGISTRATE BIJNOR_IDA),CHANDRA SHEKHAR,NAGINA(SC),2026-03-24,Gul Ahmad Contractor,Payment In-Progress,26819
460,Uttar Pradesh,Lighting of public spaces,WS/MP18404/2025-2026/251748,BIJNOR(DISTRICT MAGISTRATE BIJNOR_IDA),CHANDRA SHEKHAR,NAGINA(SC),2026-03-24,Gul Ahmad Contractor,Payment In-Progress,26819
461,Uttar Pradesh,Lighting of public spaces,WS/MP18404/2025-2026/251750,BIJNOR(DISTRICT MAGISTRATE BIJNOR_IDA),CHANDRA SHEKHAR,NAGINA(SC),2026-03-24,Gul Ahmad Contractor,Payment In-Progress,26819
462,Uttar Pradesh,Lighting of public spaces,WS/MP18404/2025-2026/251751,BIJNOR(DISTRICT MAGISTRATE BIJNOR_IDA),CHANDRA SHEKHAR,NAGINA(SC),2026-03-24,Gul Ahmad Contractor,Payment In-Progress,26819
463,Uttar Pradesh,Lighting of public spaces,WS/MP18404/2025-2026/251741,BIJNOR(DISTRICT MAGISTRATE BIJNOR_IDA),CHANDRA SHEKHAR,NAGINA(SC),2026-03-24,Gul Ahmad Contractor,Payment In-Progress,26819
464,Uttar Pradesh,Lighting of public spaces,WS/MP18404/2025-2026/251742,BIJNOR(DISTRICT MAGISTRATE BIJNOR_IDA),CHANDRA SHEKHAR,NAGINA(SC),2026-03-24,Gul Ahmad Contractor,Payment In-Progress,26819
465,Uttar Pradesh,Lighting of public spaces,WS/MP18404/2025-2026/251744,BIJNOR(DISTRICT MAGISTRATE BIJNOR_IDA),CHANDRA SHEKHAR,NAGINA(SC),2026-03-24,Gul Ahmad Contractor,Payment In-Progress,26819
466,Uttar Pradesh,Lighting of public spaces,WS/MP18404/2025-2026/251745,BIJNOR(DISTRICT MAGISTRATE BIJNOR_IDA),CHANDRA SHEKHAR,NAGINA(SC),2026-03-24,Gul Ahmad Contractor,Payment In-Progress,26819
467,Uttar Pradesh,Lighting of public spaces,WS/MP18404/2025-2026/251734,BIJNOR(DISTRICT MAGISTRATE BIJNOR_IDA),CHANDRA SHEKHAR,NAGINA(SC),2026-03-24,Gul Ahmad Contractor,Payment In-Progress,26819
468,Uttar Pradesh,Lighting of public spaces,WS/MP18404/2025-2026/251735,BIJNOR(DISTRICT MAGISTRATE BIJNOR_IDA),CHANDRA SHEKHAR,NAGINA(SC),2026-03-24,Gul Ahmad Contractor,Payment In-Progress,26819
469,Uttar Pradesh,Lighting of public spaces,WS/MP18404/2025-2026/251736,BIJNOR(DISTRICT MAGISTRATE BIJNOR_IDA),CHANDRA SHEKHAR,NAGINA(SC),2026-03-24,Gul Ahmad Contractor,Payment In-Progress,26819
470,Uttar Pradesh,Lighting of public spaces,WS/MP18404/2025-2026/251689,BIJNOR(DISTRICT MAGISTRATE BIJNOR_IDA),CHANDRA SHEKHAR,NAGINA(SC),2026-03-24,Gul Ahmad Contractor,Payment In-Progress,26819
471,Uttar Pradesh,Lighting of public spaces,WS/MP18404/2025-2026/251690,BIJNOR(DISTRICT MAGISTRATE BIJNOR_IDA),CHANDRA SHEKHAR,NAGINA(SC),2026-03-24,Gul Ahmad Contractor,Payment In-Progress,26819
472,Uttar Pradesh,Lighting of public spaces,WS/MP18404/2025-2026/251691,BIJNOR(DISTRICT MAGISTRATE BIJNOR_IDA),CHANDRA SHEKHAR,NAGINA(SC),2026-03-24,Gul Ahmad Contractor,Payment In-Progress,26819
473,Uttar Pradesh,Lighting of public spaces,WS/MP18404/2025-2026/251692,BIJNOR(DISTRICT MAGISTRATE BIJNOR_IDA),CHANDRA SHEKHAR,NAGINA(SC),2026-03-24,Gul Ahmad Contractor,Payment In-Progress,26819
474,Uttar Pradesh,Lighting of public spaces,WS/MP18404/2025-2026/251693,BIJNOR(DISTRICT MAGISTRATE BIJNOR_IDA),CHANDRA SHEKHAR,NAGINA(SC),2026-03-24,Gul Ahmad Contractor,Payment In-Progress,26819
475,Jharkhand,Construction of platforms and passenger sheds at railway stations,WS/MP433/2026-2027/269512,HAZARIBAGH(DEPUTY COMMISSIONER HAZARIBAGH_IDA),Annpurna Devi,KODARMA,2026-06-22,RAJ KUMAR SAGAR,Payment In-Progress,199862
476,Uttar Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP468/2025-2026/235769,JHANSI(DISTRICT MAGISTRAE JHANSI_IDA),Anurag Sharma,JHANSI,2026-08-21,OM PRAKASH ARYA,Payment In-Progress,62256
477,Uttar Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP468/2025-2026/235859,JHANSI(DISTRICT MAGISTRAE JHANSI_IDA),Anurag Sharma,JHANSI,2026-08-21,OM PRAKASH ARYA,Payment In-Progress,124876
478,Uttar Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP468/2025-2026/235878,JHANSI(DISTRICT MAGISTRAE JHANSI_IDA),Anurag Sharma,JHANSI,2026-08-21,OM PRAKASH ARYA,Payment In-Progress,124851
479,Gujarat,Construction of building for artificial insemination and breeding centers,WS/MP18321/2025-2026/271406,SABAR KANTHA(DISTRICT COLLECTOR SABARKANTHA_IDA),SHOBHANABEN MAHENDRASINH BARAIYA,SABARKANTHA,2026-08-25,JORAJINA MUVADA GRAM PANCHAYAT,Payment In-Progress,500000
480,Uttar Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP794/2025-2026/228251,GONDA(DISTRICT MAGISTRATE GONDA_IDA),Kirti Vardhan Singh,GONDA,2026-08-25,AMARNATH PANDEY AMARNATH PANDEY CONTRACTOR,Payment In-Progress,432983
481,Uttar Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP794/2025-2026/228261,GONDA(DISTRICT MAGISTRATE GONDA_IDA),Kirti Vardhan Singh,GONDA,2026-08-25,AMARNATH PANDEY AMARNATH PANDEY CONTRACTOR,Payment In-Progress,82414
482,Uttar Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP794/2025-2026/228257,GONDA(DISTRICT MAGISTRATE GONDA_IDA),Kirti Vardhan Singh,GONDA,2026-08-25,AMARNATH PANDEY AMARNATH PANDEY CONTRACTOR,Payment In-Progress,266550
483,Uttar Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP794/2025-2026/228252,GONDA(DISTRICT MAGISTRATE GONDA_IDA),Kirti Vardhan Singh,GONDA,2026-08-25,AMARNATH PANDEY AMARNATH PANDEY CONTRACTOR,Payment In-Progress,132534
484,Chhattisgarh,Construction of common work sheds/ common covered sitting area,WS/MP429/2025-2026/246855,Gaurela-Pendra-Marwahi(Collector GPM_IDA),Jyotsna Charandas Mahant,KORBA,2026-08-11,GRAM PANCHAYAT BARIUMRAON,Payment In-Progress,180000
485,Gujarat,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18055/2026-2027/275237,KHEDA(DISTRICT COLLECTOR KHEDA_IDA),RAJPALSINH MAHENDRASINH JADAV,PANCHMAHAL,2026-08-21,DHUNADARA gram panchayat,Payment In-Progress,399439
486,Gujarat,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18055/2026-2027/275222,KHEDA(DISTRICT COLLECTOR KHEDA_IDA),RAJPALSINH MAHENDRASINH JADAV,PANCHMAHAL,2026-08-21,KHIJALPUR VANTA gram panchayat,Payment In-Progress,299536
487,Gujarat,Installing tube-wells and borewells,WS/MP18055/2026-2027/275224,KHEDA(DISTRICT COLLECTOR KHEDA_IDA),RAJPALSINH MAHENDRASINH JADAV,PANCHMAHAL,2026-08-21,KOTARIYA gram panchayat,Payment In-Progress,149494
488,Uttar Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP468/2025-2026/235770,JHANSI(DISTRICT MAGISTRAE JHANSI_IDA),Anurag Sharma,JHANSI,2026-08-21,OM PRAKASH ARYA,Payment In-Progress,124752
489,Uttar Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18352/2025-2026/186281,MAU(DISTRICT MAGISTRATE MAU_IDA),RAJEEV RAI,GHOSI,2026-08-20,MS Suresh Chauhan,Payment In-Progress,390238
490,Jharkhand,Construction of public staircase/ stair ghat for public convenience,WS/MP334/2025-2026/211278,GIRIDIH(Deputy Commissioner Giridh_IDA),Shri Chandra Prakash Choudhary,GIRIDIH,2026-06-20,EXECUTIVE ENGINER NREP GIRIDIH,Payment In-Progress,349924
491,Jharkhand,Lighting of public spaces,WS/MP334/2024-2025/136612,GIRIDIH(Deputy Commissioner Giridh_IDA),Shri Chandra Prakash Choudhary,GIRIDIH,2026-07-02,EXECUTIVE ENGINER NREP GIRIDIH,Payment In-Progress,149711
492,Jharkhand,Lighting of public spaces,WS/MP334/2024-2025/136620,GIRIDIH(Deputy Commissioner Giridh_IDA),Shri Chandra Prakash Choudhary,GIRIDIH,2026-07-02,EXECUTIVE ENGINER NREP GIRIDIH,Payment In-Progress,149710
493,Jharkhand,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP334/2025-2026/211275,GIRIDIH(Deputy Commissioner Giridh_IDA),Shri Chandra Prakash Choudhary,GIRIDIH,2026-06-27,EXECUTIVE ENGINER NREP GIRIDIH,Payment In-Progress,399490
494,Jharkhand,Lighting of public spaces,WS/MP334/2024-2025/144879,GIRIDIH(Deputy Commissioner Giridh_IDA),Shri Chandra Prakash Choudhary,GIRIDIH,2026-06-29,EXECUTIVE ENGINER NREP GIRIDIH,Payment In-Progress,299420
495,Jharkhand,Lighting of public spaces,WS/MP334/2024-2025/136625,GIRIDIH(Deputy Commissioner Giridh_IDA),Shri Chandra Prakash Choudhary,GIRIDIH,2026-06-29,EXECUTIVE ENGINER NREP GIRIDIH,Payment In-Progress,149710
496,Jharkhand,Lighting of public spaces,WS/MP334/2024-2025/136622,GIRIDIH(Deputy Commissioner Giridh_IDA),Shri Chandra Prakash Choudhary,GIRIDIH,2026-06-29,EXECUTIVE ENGINER NREP GIRIDIH,Payment In-Progress,149710
497,Jharkhand,Lighting of public spaces,WS/MP334/2024-2025/144876,GIRIDIH(Deputy Commissioner Giridh_IDA),Shri Chandra Prakash Choudhary,GIRIDIH,2026-06-29,EXECUTIVE ENGINER NREP GIRIDIH,Payment In-Progress,149709
498,Jharkhand,Lighting of public spaces,WS/MP334/2024-2025/144894,GIRIDIH(Deputy Commissioner Giridh_IDA),Shri Chandra Prakash Choudhary,GIRIDIH,2026-06-29,EXECUTIVE ENGINER NREP GIRIDIH,Payment In-Progress,299420
499,Jharkhand,Lighting of public spaces,WS/MP334/2024-2025/144899,GIRIDIH(Deputy Commissioner Giridh_IDA),Shri Chandra Prakash Choudhary,GIRIDIH,2026-06-29,EXECUTIVE ENGINER NREP GIRIDIH,Payment In-Progress,299420
500,Jharkhand,Lighting of public spaces,WS/MP334/2024-2025/144877,GIRIDIH(Deputy Commissioner Giridh_IDA),Shri Chandra Prakash Choudhary,GIRIDIH,2026-06-29,EXECUTIVE ENGINER NREP GIRIDIH,Payment In-Progress,149709
501,Jharkhand,Lighting of public spaces,WS/MP334/2024-2025/136598,GIRIDIH(Deputy Commissioner Giridh_IDA),Shri Chandra Prakash Choudhary,GIRIDIH,2026-06-29,EXECUTIVE ENGINER NREP GIRIDIH,Payment In-Progress,149711
502,Jharkhand,Lighting of public spaces,WS/MP334/2024-2025/136589,GIRIDIH(Deputy Commissioner Giridh_IDA),Shri Chandra Prakash Choudhary,GIRIDIH,2026-06-29,EXECUTIVE ENGINER NREP GIRIDIH,Payment In-Progress,149752
503,Jharkhand,Lighting of public spaces,WS/MP334/2024-2025/144873,GIRIDIH(Deputy Commissioner Giridh_IDA),Shri Chandra Prakash Choudhary,GIRIDIH,2026-06-29,EXECUTIVE ENGINER NREP GIRIDIH,Payment In-Progress,149711
504,Jharkhand,Lighting of public spaces,WS/MP334/2024-2025/144872,GIRIDIH(Deputy Commissioner Giridh_IDA),Shri Chandra Prakash Choudhary,GIRIDIH,2026-06-29,EXECUTIVE ENGINER NREP GIRIDIH,Payment In-Progress,149710
505,Jharkhand,Lighting of public spaces,WS/MP334/2024-2025/144871,GIRIDIH(Deputy Commissioner Giridh_IDA),Shri Chandra Prakash Choudhary,GIRIDIH,2026-06-29,EXECUTIVE ENGINER NREP GIRIDIH,Payment In-Progress,149711
506,Jharkhand,Lighting of public spaces,WS/MP334/2024-2025/136572,GIRIDIH(Deputy Commissioner Giridh_IDA),Shri Chandra Prakash Choudhary,GIRIDIH,2026-06-29,EXECUTIVE ENGINER NREP GIRIDIH,Payment In-Progress,149709
507,Jharkhand,Lighting of public spaces,WS/MP334/2024-2025/136613,GIRIDIH(Deputy Commissioner Giridh_IDA),Shri Chandra Prakash Choudhary,GIRIDIH,2026-06-29,EXECUTIVE ENGINER NREP GIRIDIH,Payment In-Progress,149711
508,Jharkhand,Lighting of public spaces,WS/MP334/2024-2025/136611,GIRIDIH(Deputy Commissioner Giridh_IDA),Shri Chandra Prakash Choudhary,GIRIDIH,2026-06-29,EXECUTIVE ENGINER NREP GIRIDIH,Payment In-Progress,149710
509,Jharkhand,Lighting of public spaces,WS/MP334/2024-2025/136616,GIRIDIH(Deputy Commissioner Giridh_IDA),Shri Chandra Prakash Choudhary,GIRIDIH,2026-06-29,EXECUTIVE ENGINER NREP GIRIDIH,Payment In-Progress,149710
510,Jharkhand,Lighting of public spaces,WS/MP334/2024-2025/136600,GIRIDIH(Deputy Commissioner Giridh_IDA),Shri Chandra Prakash Choudhary,GIRIDIH,2026-06-29,EXECUTIVE ENGINER NREP GIRIDIH,Payment In-Progress,149711
511,Jharkhand,Lighting of public spaces,WS/MP334/2024-2025/136588,GIRIDIH(Deputy Commissioner Giridh_IDA),Shri Chandra Prakash Choudhary,GIRIDIH,2026-06-29,EXECUTIVE ENGINER NREP GIRIDIH,Payment In-Progress,149709
512,Jharkhand,Lighting of public spaces,WS/MP334/2024-2025/136591,GIRIDIH(Deputy Commissioner Giridh_IDA),Shri Chandra Prakash Choudhary,GIRIDIH,2026-06-29,EXECUTIVE ENGINER NREP GIRIDIH,Payment In-Progress,149710
513,Jharkhand,Lighting of public spaces,WS/MP334/2024-2025/136582,GIRIDIH(Deputy Commissioner Giridh_IDA),Shri Chandra Prakash Choudhary,GIRIDIH,2026-06-29,EXECUTIVE ENGINER NREP GIRIDIH,Payment In-Progress,149711
514,Jharkhand,Lighting of public spaces,WS/MP334/2024-2025/136584,GIRIDIH(Deputy Commissioner Giridh_IDA),Shri Chandra Prakash Choudhary,GIRIDIH,2026-06-29,EXECUTIVE ENGINER NREP GIRIDIH,Payment In-Progress,149709
515,Jharkhand,Lighting of public spaces,WS/MP334/2024-2025/136587,GIRIDIH(Deputy Commissioner Giridh_IDA),Shri Chandra Prakash Choudhary,GIRIDIH,2026-06-29,EXECUTIVE ENGINER NREP GIRIDIH,Payment In-Progress,149709
516,Jharkhand,Lighting of public spaces,WS/MP334/2024-2025/144880,GIRIDIH(Deputy Commissioner Giridh_IDA),Shri Chandra Prakash Choudhary,GIRIDIH,2026-03-17,EXECUTIVE ENGINER NREP GIRIDIH,Payment In-Progress,149710
517,Jharkhand,Lighting of public spaces,WS/MP334/2024-2025/136599,GIRIDIH(Deputy Commissioner Giridh_IDA),Shri Chandra Prakash Choudhary,GIRIDIH,2026-06-29,EXECUTIVE ENGINER NREP GIRIDIH,Payment In-Progress,149711
518,Jharkhand,Lighting of public spaces,WS/MP334/2024-2025/136583,GIRIDIH(Deputy Commissioner Giridh_IDA),Shri Chandra Prakash Choudhary,GIRIDIH,2026-07-02,EXECUTIVE ENGINER NREP GIRIDIH,Payment In-Progress,149709
519,Andhra Pradesh,Construction of rooms and halls in school and colleges,WS/MP18002/2025-2026/220737,Anakapalli(DISTRICT COLLECTOR ANAKAPALLI_IDA),C.M.RAMESH,ANAKAPALLE,2026-08-19,CHADARAM VENKATA RAMANA,Payment In-Progress,1526370
520,Andhra Pradesh,Construction of rooms and halls in school and colleges,WS/MP18002/2025-2026/220734,Anakapalli(DISTRICT COLLECTOR ANAKAPALLI_IDA),C.M.RAMESH,ANAKAPALLE,2026-08-19,CHADARAM VENKATA RAMANA,Payment In-Progress,1595622
521,Punjab,Purchase of mobile water tankers,WS/MP18311/2026-2027/278248,RUPNAGAR(DEPUTY COMMISSIONER ROOPNAGAR_IDA),MALVINDER SINGH KANG,ANANDPUR SAHIB,2026-08-26,SINGLA INDUSTRIES,Payment In-Progress,350000
522,Punjab,Purchase of mobile water tankers,WS/MP18311/2026-2027/278244,RUPNAGAR(DEPUTY COMMISSIONER ROOPNAGAR_IDA),MALVINDER SINGH KANG,ANANDPUR SAHIB,2026-08-26,SINGLA INDUSTRIES,Payment In-Progress,350000
523,Bihar,Construction of community centers and community halls,WS/MP550/2025-2026/188216,BEGUSARAI(DISTRICT PLANNING OFFICER BEGUSARAI_IDA),Giriraj Singh,BEGUSARAI,2026-08-22,ASST ENGINEER LAEO WD I BEGUSARAI VSK MATHIHANI,Payment In-Progress,610488
524,Kerala,"Purchase of prosthetics, wheel chairs, tricycles (manual or motorized), elect scooties, hearing aids",WS/MP351/2025-2026/243037,KANNUR(DISTRICT COLLECTOR KANNUR_IDA),Shri Kumbakudi Sudhakaran,KANNUR,2026-08-19,Keltron Component complex Ltd Kannur,Payment In-Progress,110000
525,Kerala,"Purchase of prosthetics, wheel chairs, tricycles (manual or motorized), elect scooties, hearing aids",WS/MP351/2025-2026/243024,KANNUR(DISTRICT COLLECTOR KANNUR_IDA),Shri Kumbakudi Sudhakaran,KANNUR,2026-08-19,Keltron Component complex Ltd Kannur,Payment In-Progress,110000
526,Kerala,"Purchase of prosthetics, wheel chairs, tricycles (manual or motorized), elect scooties, hearing aids",WS/MP351/2025-2026/243032,KANNUR(DISTRICT COLLECTOR KANNUR_IDA),Shri Kumbakudi Sudhakaran,KANNUR,2026-08-19,Keltron Component complex Ltd Kannur,Payment In-Progress,110000
527,Kerala,"Purchase of prosthetics, wheel chairs, tricycles (manual or motorized), elect scooties, hearing aids",WS/MP351/2026-2027/243021,KANNUR(DISTRICT COLLECTOR KANNUR_IDA),Shri Kumbakudi Sudhakaran,KANNUR,2026-08-19,Keltron Component complex Ltd Kannur,Payment In-Progress,110000
528,Kerala,"Purchase of prosthetics, wheel chairs, tricycles (manual or motorized), elect scooties, hearing aids",WS/MP351/2025-2026/243018,KANNUR(DISTRICT COLLECTOR KANNUR_IDA),Shri Kumbakudi Sudhakaran,KANNUR,2026-08-19,Keltron Component complex Ltd Kannur,Payment In-Progress,110000
529,Kerala,"Purchase of prosthetics, wheel chairs, tricycles (manual or motorized), elect scooties, hearing aids",WS/MP351/2025-2026/243034,KANNUR(DISTRICT COLLECTOR KANNUR_IDA),Shri Kumbakudi Sudhakaran,KANNUR,2026-08-19,Keltron Component complex Ltd Kannur,Payment In-Progress,110000
530,Kerala,"Purchase of prosthetics, wheel chairs, tricycles (manual or motorized), elect scooties, hearing aids",WS/MP351/2025-2026/243033,KANNUR(DISTRICT COLLECTOR KANNUR_IDA),Shri Kumbakudi Sudhakaran,KANNUR,2026-08-19,Keltron Component complex Ltd Kannur,Payment In-Progress,110000
531,Kerala,"Purchase of prosthetics, wheel chairs, tricycles (manual or motorized), elect scooties, hearing aids",WS/MP351/2025-2026/243029,KANNUR(DISTRICT COLLECTOR KANNUR_IDA),Shri Kumbakudi Sudhakaran,KANNUR,2026-08-19,Keltron Component complex Ltd Kannur,Payment In-Progress,110000
532,Kerala,"Purchase of prosthetics, wheel chairs, tricycles (manual or motorized), elect scooties, hearing aids",WS/MP350/2025-2026/261014,KANNUR(DISTRICT COLLECTOR KANNUR_IDA),Shri Rajmohan Unnithan,KASARAGOD,2026-08-19,Keltron Component complex Ltd Kannur,Payment In-Progress,110000
533,Kerala,"Purchase of prosthetics, wheel chairs, tricycles (manual or motorized), elect scooties, hearing aids",WS/MP350/2025-2026/261013,KANNUR(DISTRICT COLLECTOR KANNUR_IDA),Shri Rajmohan Unnithan,KASARAGOD,2026-08-19,Keltron Component complex Ltd Kannur,Payment In-Progress,110000
534,Kerala,"Purchase of prosthetics, wheel chairs, tricycles (manual or motorized), elect scooties, hearing aids",WS/MP350/2025-2026/261011,KANNUR(DISTRICT COLLECTOR KANNUR_IDA),Shri Rajmohan Unnithan,KASARAGOD,2026-08-19,Keltron Component complex Ltd Kannur,Payment In-Progress,220000
535,Kerala,"Purchase of prosthetics, wheel chairs, tricycles (manual or motorized), elect scooties, hearing aids",WS/MP350/2025-2026/261012,KANNUR(DISTRICT COLLECTOR KANNUR_IDA),Shri Rajmohan Unnithan,KASARAGOD,2026-08-19,Keltron Component complex Ltd Kannur,Payment In-Progress,110000
536,Kerala,"Purchase of prosthetics, wheel chairs, tricycles (manual or motorized), elect scooties, hearing aids",WS/MP350/2025-2026/245040,KANNUR(DISTRICT COLLECTOR KANNUR_IDA),Shri Rajmohan Unnithan,KASARAGOD,2026-08-19,Keltron Component complex Ltd Kannur,Payment In-Progress,110000
537,Kerala,"Purchase of prosthetics, wheel chairs, tricycles (manual or motorized), elect scooties, hearing aids",WS/MP350/2025-2026/245041,KANNUR(DISTRICT COLLECTOR KANNUR_IDA),Shri Rajmohan Unnithan,KASARAGOD,2026-08-19,Keltron Component complex Ltd Kannur,Payment In-Progress,110000
538,Kerala,"Purchase of prosthetics, wheel chairs, tricycles (manual or motorized), elect scooties, hearing aids",WS/MP350/2025-2026/245042,KANNUR(DISTRICT COLLECTOR KANNUR_IDA),Shri Rajmohan Unnithan,KASARAGOD,2026-08-19,Keltron Component complex Ltd Kannur,Payment In-Progress,110000
539,Kerala,"Purchase of prosthetics, wheel chairs, tricycles (manual or motorized), elect scooties, hearing aids",WS/MP350/2025-2026/245039,KANNUR(DISTRICT COLLECTOR KANNUR_IDA),Shri Rajmohan Unnithan,KASARAGOD,2026-08-19,Keltron Component complex Ltd Kannur,Payment In-Progress,110000
540,Kerala,"Purchase of prosthetics, wheel chairs, tricycles (manual or motorized), elect scooties, hearing aids",WS/MP350/2026-2027/245044,KANNUR(DISTRICT COLLECTOR KANNUR_IDA),Shri Rajmohan Unnithan,KASARAGOD,2026-08-19,Keltron Component complex Ltd Kannur,Payment In-Progress,110000
541,Kerala,"Purchase of prosthetics, wheel chairs, tricycles (manual or motorized), elect scooties, hearing aids",WS/MP351/2025-2026/246661,KANNUR(DISTRICT COLLECTOR KANNUR_IDA),Shri Kumbakudi Sudhakaran,KANNUR,2026-08-19,Keltron Component complex Ltd Kannur,Payment In-Progress,110000
542,Kerala,"Purchase of prosthetics, wheel chairs, tricycles (manual or motorized), elect scooties, hearing aids",WS/MP351/2025-2026/243022,KANNUR(DISTRICT COLLECTOR KANNUR_IDA),Shri Kumbakudi Sudhakaran,KANNUR,2026-08-19,Keltron Component complex Ltd Kannur,Payment In-Progress,110000
543,Kerala,"Purchase of prosthetics, wheel chairs, tricycles (manual or motorized), elect scooties, hearing aids",WS/MP351/2026-2027/243017,KANNUR(DISTRICT COLLECTOR KANNUR_IDA),Shri Kumbakudi Sudhakaran,KANNUR,2026-08-19,Keltron Component complex Ltd Kannur,Payment In-Progress,110000
544,Kerala,"Purchase of prosthetics, wheel chairs, tricycles (manual or motorized), elect scooties, hearing aids",WS/MP351/2026-2027/243028,KANNUR(DISTRICT COLLECTOR KANNUR_IDA),Shri Kumbakudi Sudhakaran,KANNUR,2026-08-19,Keltron Component complex Ltd Kannur,Payment In-Progress,110000
545,Kerala,"Purchase of prosthetics, wheel chairs, tricycles (manual or motorized), elect scooties, hearing aids",WS/MP351/2025-2026/243025,KANNUR(DISTRICT COLLECTOR KANNUR_IDA),Shri Kumbakudi Sudhakaran,KANNUR,2026-08-19,Keltron Component complex Ltd Kannur,Payment In-Progress,110000
546,Kerala,"Purchase of prosthetics, wheel chairs, tricycles (manual or motorized), elect scooties, hearing aids",WS/MP351/2025-2026/243027,KANNUR(DISTRICT COLLECTOR KANNUR_IDA),Shri Kumbakudi Sudhakaran,KANNUR,2026-08-19,Keltron Component complex Ltd Kannur,Payment In-Progress,110000
547,Kerala,"Purchase of prosthetics, wheel chairs, tricycles (manual or motorized), elect scooties, hearing aids",WS/MP351/2025-2026/243026,KANNUR(DISTRICT COLLECTOR KANNUR_IDA),Shri Kumbakudi Sudhakaran,KANNUR,2026-08-19,Keltron Component complex Ltd Kannur,Payment In-Progress,110000
548,Kerala,"Purchase of prosthetics, wheel chairs, tricycles (manual or motorized), elect scooties, hearing aids",WS/MP351/2025-2026/243023,KANNUR(DISTRICT COLLECTOR KANNUR_IDA),Shri Kumbakudi Sudhakaran,KANNUR,2026-08-19,Keltron Component complex Ltd Kannur,Payment In-Progress,110000
549,Kerala,"Purchase of prosthetics, wheel chairs, tricycles (manual or motorized), elect scooties, hearing aids",WS/MP351/2026-2027/243016,KANNUR(DISTRICT COLLECTOR KANNUR_IDA),Shri Kumbakudi Sudhakaran,KANNUR,2026-08-19,Keltron Component complex Ltd Kannur,Payment In-Progress,110000
550,Gujarat,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP579/2026-2027/269572,ANAND(District Collector ANAND_IDA),Mitesh Rameshbhai Bakabhai Patel,ANAND,2026-08-25,MSS MEDITECHNO,Payment In-Progress,1099108
